"UPDATED","ENTRY_DATE","EVENT_LCL_DATE","EVENT_LCL_TIME","LOC_CITY_NAME","LOC_STATE_NAME","LOC_CNTRY_NAME","RMK_TEXT","EVENT_TYPE_DESC","FSDO_DESC","REGIST_NBR","FLT_NBR","ACFT_OPRTR","ACFT_MAKE_NAME","ACFT_MODEL_NAME","ACFT_MISSING_FLAG","ACFT_DMG_DESC","FLT_ACTIVITY","FLT_PHASE","FAR_PART","MAX_INJ_LVL","FATAL_FLAG","FLT_CRW_INJ_NONE","FLT_CRW_INJ_MINOR","FLT_CRW_INJ_SERIOUS","FLT_CRW_INJ_FATAL","FLT_CRW_INJ_UNK","CBN_CRW_INJ_NONE","CBN_CRW_INJ_MINOR","CBN_CRW_INJ_SERIOUS","CBN_CRW_INJ_FATAL","CBN_CRW_INJ_UNK","PAX_INJ_NONE","PAX_INJ_MINOR","PAX_INJ_SERIOUS","PAX_INJ_FATAL","PAX_INJ_UNK","GRND_INJ_NONE","GRND_INJ_MINOR","GRND_INJ_SERIOUS","GRND_INJ_FATAL","GRND_INJ_UNK","Unk inj none","Unk inj minor","Unk inj serious","Unk inj fatal","Unk inj unk"
"No","22-SEP-26","21-SEP-26","19:36:00Z","NEWPORT","OREGON","UNITED STATES","AIRCRAFT CRASHED OFF THE SHORE FOR UNKNOWN REASONS, NEWPORT, OR.","ACCIDENT","PORTLAND FSDO","N529RB","","","BEECH","B95","Yes","DESTROYED","PERSONAL","EN ROUTE (ENR)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","22-SEP-26","21-SEP-26","23:07:00Z","CHICAGO","ILLINOIS","UNITED STATES","AIRCRAFT STRUCK A BIRD AND POST-FLIGHT INSPECTION REVEALED DAMAGE TO LEFT WING AND RADOME, CHICAGO, IL.","INCIDENT","GREATER CHICAGO FSDO","N8675A","SWA3355","SOUTHWEST AIRLINES","BOEING","737","No","UNKNOWN","COMMERCIAL","LANDING (LDG)","121","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","22-SEP-26","22-SEP-26","00:38:00Z","CHARLOTTE","NORTH CAROLINA","UNITED STATES","AIRCRAFT ENCOUNTERED SEVERE TURBULENCE AND A PASSENGER STRUCK THEIR HEAD, CHARLOTTE, NC.","INCIDENT","CHARLOTTE FSDO","N594NN","JIA5045","PSA AIRLINES","BOMBARDIER","CL-600-2D24","No","NONE","COMMERCIAL","EN ROUTE (ENR)","121","MINOR","No","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","22-SEP-26","22-SEP-26","01:10:00Z","HOUSTON","TEXAS","UNITED STATES","AIRCRAFT STRUCK A DEER ON LANDING LEAVING A DENT IN THE LEADING EDGE OF THE LEFT WING, HOUSTON, TX.","INCIDENT","HOUSTON FSDO","N123PM","","","HONDA AIRCRAFT","HA-420","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","21-SEP-26","20-SEP-26","23:09:00Z","MARIPOSA","CALIFORNIA","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES WHILE ON WATER BUCKET DROPS, MARIPOSA, CA.","ACCIDENT","FRESNO FSDO","N332N","","","EUROCOPTER","AS332L1","No","SUBSTANTIAL","FIREFIGHTING","MANEUVERING (MNV)","","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"No","10-SEP-26","09-SEP-26","17:00:00Z","CROCKET","TEXAS","UNITED STATES","XP SKYBOLT, FERRY FLIGHT, BOUNCED DURING LANDING RESULTING IN LANDING GEAR COLLAPSE AND PROP STRIKE. POB: 1","INCIDENT","HOUSTON","N101DB","","","BOWEN DUDLEY","EXP SKYBOLT","No","UNKNOWN","FERRY","LANDING (LDG)","","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","10-SEP-26","09-SEP-26","13:37:00Z","BABYLON","NEW YORK","UNITED STATES","XPERIMENTAL ZIVKO EDGE, UNKN - UNKN, EXECUTED A FORCED LANDING TO A PARKING LOT AT 600 ROBERT MOSES PARKWAY AFTER REPORTING ENGINE FAILURE RESULTING IN DAMAGE TO THE PROP. POB: 1.","INCIDENT","FARMINGDALE","N111DW","","","ZIVICO AERONAUTICS","EDGE 540","No","MINOR","PERSONAL","LANDING (LDG)","","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","10-SEP-26","09-SEP-26","21:16:00Z","MINNEAPOLIS","MINNESOTA","UNITED STATES","AFTER A TRAINING FLIGHT, STRUCK A WING TIP ON A LIGHT POLE WHILE PARKING ON THE TRANSIENT RAMP. POB: 2.","INCIDENT","MINNEAPOLIS","N268BA","","","ICON","A5","No","UNKNOWN","PERSONAL","TAXI (TXI)","","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","16-SEP-26","15-SEP-26","10:59:00Z","ALBERTVILLE","ALABAMA","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES IN A FIELD AND POST-CRASH FIRE, ALBERTVILLE, AL.","ACCIDENT","ALABAMA AND NW FLORIDA FSDO","N469TW","","","VANS","RV4","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","16-SEP-26","15-SEP-26","18:14:00Z","ANIAK","ALASKA","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES IN A WOODED AREA, ANIAK, AK.","ACCIDENT","ANCHORAGE FSDO","N4358Q","","NICK'S AIR SERVICE","CESSNA","A185F","No","UNKNOWN","ON DEMAND","EN ROUTE (ENR)","135","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
