"UPDATED","ENTRY_DATE","EVENT_LCL_DATE","EVENT_LCL_TIME","LOC_CITY_NAME","LOC_STATE_NAME","LOC_CNTRY_NAME","RMK_TEXT","EVENT_TYPE_DESC","FSDO_DESC","REGIST_NBR","FLT_NBR","ACFT_OPRTR","ACFT_MAKE_NAME","ACFT_MODEL_NAME","ACFT_MISSING_FLAG","ACFT_DMG_DESC","FLT_ACTIVITY","FLT_PHASE","FAR_PART","MAX_INJ_LVL","FATAL_FLAG","FLT_CRW_INJ_NONE","FLT_CRW_INJ_MINOR","FLT_CRW_INJ_SERIOUS","FLT_CRW_INJ_FATAL","FLT_CRW_INJ_UNK","CBN_CRW_INJ_NONE","CBN_CRW_INJ_MINOR","CBN_CRW_INJ_SERIOUS","CBN_CRW_INJ_FATAL","CBN_CRW_INJ_UNK","PAX_INJ_NONE","PAX_INJ_MINOR","PAX_INJ_SERIOUS","PAX_INJ_FATAL","PAX_INJ_UNK","GRND_INJ_NONE","GRND_INJ_MINOR","GRND_INJ_SERIOUS","GRND_INJ_FATAL","GRND_INJ_UNK","Unk inj none","Unk inj minor","Unk inj serious","Unk inj fatal","Unk inj unk"
"No","23-FEB-26","22-FEB-26","20:28:00Z","WICHITA","KANSAS","UNITED STATES","AIRCRAFT DECLARED AN EMERGENCY DUE TO A BATTERY FIRE AND RETURNED TO AIRPORT, WICHITA, KS.","INCIDENT","WICHITA FSDO","N641QX","QXE2117","HORIZON AIR","EMBRAER","ERJ 170-200 LR","No","UNKNOWN","COMMERCIAL","TAKEOFF (TOF)","121","MINOR","No","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","23-FEB-26","22-FEB-26","02:00:00Z","FORT LAUDERDALE","FLORIDA","UNITED STATES","AIRCRAFT BOARDING AND THE JETBRIDGE STRUCK THE AIRCRAFT DAMAGING THE POWER PANEL, FORT LAUDERDALE, FL.","INCIDENT","SOUTH FLORIDA FSDO","N679NK","NKS208","SPIRIT AIRLINES","AIRBUS","A321","No","UNKNOWN","COMMERCIAL","STANDING (STD)","121","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","23-FEB-26","21-FEB-26","22:16:00Z","MANASSAS","VIRGINIA","UNITED STATES","AIRCRAFT NOSE GEAR COLLAPSED ON LANDING, MANASSAS, VA.","INCIDENT","WASHINGTON FSDO","N180F","","","BEECH","A36TC","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","23-FEB-26","23-FEB-26","00:13:00Z","SAVANNAH","GEORGIA","UNITED STATES","AIRCRAFT EXPERIENCED AN ENGINE FIRE DURING TAKEOFF AND SET GRASS ON FIRE, SAVANNAH, GA.","INCIDENT","ATLANTA FSDO","N942DZ","DAL1067","DELTA AIRLINES","BOEING","737","No","UNKNOWN","COMMERCIAL","TAKEOFF (TOF)","121","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","23-FEB-26","21-FEB-26","22:05:00Z","GRANITE CITY","ILLINOIS","UNITED STATES","AIRCRAFT MADE AN EMERGENCY LANDING IN A FIELD DUE TO ENGINE ISSUES, GRANITE CITY, IL.","INCIDENT","ST LOUIS FSDO","N4183W","","","PIPER","PA32R","No","NONE","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","23-FEB-26","21-FEB-26","18:50:00Z","PARKER","ARIZONA","UNITED STATES","AIRCRAFT MADE AN EMERGENCY LANDING AT AN ABANDONED RACETRACK DUE TO ENGINE ISSUES, PARKER, AZ.","INCIDENT","SCOTTSDALE FSDO","N4423K","","","RYAN","NAVION A","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","23-FEB-26","21-FEB-26","23:36:00Z","ORLANDO","FLORIDA","UNITED STATES","AIRCRAFT MADE AN EMERGENCY LANDING FOR UNKNOWN REASONS IN A PARKING LOT, ORLANDO, FL.","INCIDENT","ORLANDO FSDO","N7523T","","","ROBINSON","R44","No","NONE","SIGHT SEEING","EN ROUTE (ENR)","135","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","23-FEB-26","20-FEB-26","17:30:00Z","SPEARFISH","SOUTH DAKOTA","UNITED STATES","AIRCRAFT ON LANDING AND MAY HAVE ENCOUNTERED A SLICK PATCH, OVER CORRECTED DAMAGING THE NOSE GEAR, COWLING AND PROP SEPARATED FROM THE ENGINE, SPEARFISH, SD.","INCIDENT","RAPID CITY FSDO","N25120","","","PIPER","PA46","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","23-FEB-26","21-FEB-26","17:47:00Z","LAS VEGAS","NEVADA","UNITED STATES","AIRCRAFT LANDED ON A HIGHWAY DUE TO TRIM ISSUE, LAS VEGAS, NV.","INCIDENT","LAS VEGAS FSDO","N58341","","","HUGHES","369","No","NONE","PUBLIC USE","EN ROUTE (ENR)","","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","23-FEB-26","20-FEB-26","21:54:00Z","OTISFIELD","MAINE","UNITED STATES","AIRCRAFT LANDED ON A FROZEN LAKE AND NOSED OVER, OTISFIELD, ME.","INCIDENT","PORTLAND ME FSDO","N98294","","","PIPER","J-3C","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","24-FEB-26","21-FEB-26","17:30:00Z","GETTYSBURG","PENNSYLVANIA","UNITED STATES","AIRCRAFT IMPACTED A HANGAR WHILE HOVERING AND CAME TO REST ON ITS SIDE, GETTYSBURG, PA.","ACCIDENT","HARRISBURG FSDO","N1020S","","","HUGHES","269","No","SUBSTANTIAL","PERSONAL","MANEUVERING (MNV)","91","UNKNOWN","No","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"No","24-FEB-26","23-FEB-26","15:58:00Z","ALLEN","KANSAS","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES AND CRASHED IN A FIELD, ALLEN, KS.","INCIDENT","WICHITA FSDO","N9939U","","","GRUMMAN AMERICAN","AA-5A","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","17-FEB-26","13-FEB-26","23:00:00Z","THREE FORKS","MONTANA","UNITED STATES","AIRCRAFT LANDED AND GROUND LOOPED, THREE FORKS, MT.","ACCIDENT","HELENA FSDO","N1491A","","","PIPER","PA20","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","17-FEB-26","16-FEB-26","18:40:00Z","BOISE","IDAHO","UNITED STATES","AIRCRAFT INCURRED A TAIL STRIKE ON LANDING, BOISE, ID.","INCIDENT","BOISE FSDO","N101GV","","","CESSNA","172","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","17-FEB-26","16-FEB-26","01:15:00Z","WENDOVER","UTAH","UNITED STATES","AIRCRAFT CRASHED OVER THE SALT FLATS FOR UNKNOWN REASONS, WENDOVER, UT.","INCIDENT","SALT LAKE CITY FSDO","N420MS","","","AEROSPORT","IKARUS C42E","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","17-FEB-26","14-FEB-26","15:00:00Z","PRINCETON","MINNESOTA","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES AND LANDED IN A FIELD, PRINCETON, MN.","INCIDENT","MINNEAPOLIS FSDO","N2427H","","","ERCOUPE","415-C","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","17-FEB-26","13-FEB-26","22:00:00Z","DESMET","SOUTH DAKOTA","UNITED STATES","AIRCRAFT VEERED OFF RUNWAY AFTER LANDING AND CAME TO REST IN A DITCH, DESMET, SD.","INCIDENT","RAPID CITY FSDO","N5071K","","","BELLANCA","8GCBC","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","18-FEB-26","17-FEB-26","19:45:00Z","GEORGETOWN","DELAWARE","UNITED STATES","AIRCRAFT LANDED AND WHILE EXITING THE RUNWAY VEERED INTO A DRAINAGE DITCH.","ACCIDENT","PHILADELPHIA FSDO","N4143N","","","PIPER","PA-34-220T","No","SUBSTANTIAL","PERSONAL","TAXI (TXI)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","18-FEB-26","17-FEB-26","18:24:00Z","GULF SHORES","ALABAMA","UNITED STATES","AIRCRAFT WAS CLEARED FOR TAKEOFF THEN DECLARED AN EMERGENCY AND LANDED GEAR UP.","INCIDENT","ALABAMA AND NORTHWEST FLORIDA FSDO","N35KA","","","BEECH","V35B","No","UNKNOWN","PERSONAL","TAKEOFF (TOF)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","18-FEB-26","17-FEB-26","17:30:00Z","ORLANDO","FLORIDA","UNITED STATES","AIRCRAFT ATTEMPTED TO TAKEOFF THEN DESCENDED AND ROLLED ONTO THE RUNWAY.","INCIDENT","ORLANDO FSDO","N220SM","","","TABOR W COATES","AR-1","No","UNKNOWN","PERSONAL","TAKEOFF (TOF)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","18-FEB-26","17-FEB-26","08:07:00Z","HOUSTON","TEXAS","UNITED STATES","AIRCRAFT REPORTED DAMAGE TO THE WINDSCREEN LIKELY DUE TO A BIRD STRIKE AFTER LANDING.","INCIDENT","HOUSTON FSDO","N445QS","","","GULFSTREAM","GIV-X","No","UNKNOWN","PERSONAL","UNKNOWN (UNK)","91","NONE","No","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","18-FEB-26","17-FEB-26","19:49:00Z","GULFPORT","MISSISSIPPI","UNITED STATES","AIRCRAFT VEERED OFF THE RUNWAY RESULTING IN A PROPELLER STRIKE.","INCIDENT","JACKSON FSDO","N78894","","","MOONEY","M20C","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","18-FEB-26","18-FEB-26","01:14:00Z","NEW YORK","NEW YORK","UNITED STATES","AIRCRAFT STRUCK A BIRD ON DEPARTURE RESULTING IN DAMAGE TO THE WING.","INCIDENT","FARMINGDALE FSDO","N823MD","RPA5785","REPUBLIC","EMBRAER","ERJ 170-100SU","No","UNKNOWN","COMMERCIAL","TAKEOFF (TOF)","121","NONE","No","2","0","0","0","0","2","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","19-FEB-26","19-FEB-26","00:00:00Z","PALO PINTO","TEXAS","UNITED STATES","AIRCRAFT NOSEDIVED AND OVER TURNED ON LEFT SIDE DURING LANDING, PALO PINTO, TX.","INCIDENT","NORTH TEXAS FSDO","N940BH","","","ROBINSON","R66","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","20-FEB-26","19-FEB-26","20:58:00Z","SARASOTA","FLORIDA","UNITED STATES","AIRCRAFT LANDED AND GEAR COLLAPSED, SARASOTA, FL.","INCIDENT","TAMPA FSDO","N491BA","","","ICON","A5","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","20-FEB-26","19-FEB-26","18:55:00Z","GRAND RAPIDS","MICHIGAN","UNITED STATES","AIRCRAFT STRUCK A BIRD AND POST FLIGHT INSPECTION REVEALED DAMAGE TO THE LEADING EDGE OF THE RIGHT WING, GRAND RAPIDS, MI.","INCIDENT","GRAND RAPIDS FSDO","N247NV","AAY536","ALLEGIANT","AIRBUS","A320","No","UNKNOWN","COMMERCIAL","EN ROUTE (ENR)","121","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","20-FEB-26","19-FEB-26","23:32:00Z","POTTSBORO","TEXAS","UNITED STATES","AIRCRAFT CRASHED AND BECAME INVERTED AFTER LANDING, POTTSBORO, TX.","INCIDENT","NORTH TEXAS FSDO","N2EQ","","","VANS","RV8","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","MINOR","No","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","24-FEB-26","23-FEB-26","23:40:00Z","GLENCOE","MINNESOTA","UNITED STATES","AIRCRAFT LANDED GEAR UP, GLENCOE, MN.","INCIDENT","MINNEAPOLIS FSDO","N279SR","","","PIPER","PA28RT","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","24-FEB-26","23-FEB-26","18:15:00Z","MONROE","NORTH CAROLINA","UNITED STATES","AIRCRAFT VEERED OFF THE RUNWAY DURING LANDING AND FLIPPED OVER, MONROE, NC.","INCIDENT","CHARLOTTE FSDO","N9624J","","","PIPER","PA28","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","MINOR","No","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","24-FEB-26","21-FEB-26","19:50:00Z","NEWARK","OHIO","UNITED STATES","AIRCRAFT LOST ENGINE POWER ON TAKEOFF AND MADE AN EMERGENCY LANDING IN A FIELD, NEWARK, OH.","INCIDENT","COLUMBUS FSDO","N55428","","","PIPER","PA28","No","UNKNOWN","INSTRUCTION","TAKEOFF (TOF)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","24-FEB-26","24-FEB-26","01:59:00Z","BIG BEAR CITY","CALIFORNIA","UNITED STATES","AIRCRAFT GEAR COLLAPSED ON LANDING, BIG BEAR CITY, CA.","INCIDENT","RIVERSIDE FSDO","N811LE","","","PIPER","PA30","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","25-FEB-26","24-FEB-26","15:48:00Z","APPLETON","WISCONSIN","UNITED STATES","AIRCRAFT ON A LEFT CIRCLING MANEUVER AFTER AN INSTRUMENT APPROACH AND LEFT WING STRUCK THE RUNWAY, APPLETON, WI","ACCIDENT","MILWAUKEE FSDO","N46TB","","","VANS","RV12","No","SUBSTANTIAL","INSTRUCTION","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","25-FEB-26","24-FEB-26","17:06:00Z","COLLEGE GROVE","TENNESSEE","UNITED STATES","AIRCRAFT MADE A FORCED LANDING ON A ROAD IMPACTING TREES, COLLEGE GROVE, TN.","ACCIDENT","NASHVILLE FSDO","N85RW","","","PIPER","PA28","No","SUBSTANTIAL","PERSONAL","EN ROUTE (ENR)","91","UNKNOWN","No","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","25-FEB-26","24-FEB-26","20:46:00Z","DENTON","TEXAS","UNITED STATES","AIRCRAFT HOLDING SHORT OF THE RUNWAY FOR DEPARTURE, ENCOUNTERED A GUST OF WIND THAT SEPARATED THE DOOR FROM THE AIRCRAFT, DENTON, TX.","INCIDENT","NORTH TEXAS FSDO","N678HJ","","","MAGNI GYRO","M-24","No","UNKNOWN","PERSONAL","STANDING (STD)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","25-FEB-26","24-FEB-26","19:01:00Z","MIAMI","FLORIDA","UNITED STATES","AIRCRAFT DECLARED AN EMERGENCY DUE TO A BROKEN AILERON AND LANDED SAFELY AT TMB, MIAMI, FL.","INCIDENT","SOUTH FLORIDA FSDO","N964GV","","","COSTRUZIONI AERONAUTICHE TECNA","P2006T","No","UNKNOWN","INSTRUCTION","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","26-FEB-26","25-FEB-26","17:19:00Z","DAYTONA BEACH","FLORIDA","UNITED STATES","AIRCRAFT STRUCK A BIRD AND POST FLIGHT INSPECTION REVEALED A DENT IN THE LEFT WINGTIP, DAYTONA BEACH, FL.","ACCIDENT","ORLANDO FSDO","N3735F","","","CESSNA","172","No","MINOR","INSTRUCTION","APPROACH (APR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","02-MAR-26","01-MAR-26","00:59:00Z","SNOHOMISH","WASHINGTON","UNITED STATES","AIRCRAFT CONDUCTING A SIMULATED SINGLE ENGINE LANDING, VEERED OFF RUNWAY INTO A HANGAR, SNOHOMISH, WA.","ACCIDENT","SEATTLE FSDO","N1850N","","","BEECH","76","No","SUBSTANTIAL","INSTRUCTION","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","02-MAR-26","28-FEB-26","13:33:00Z","PARADISE","CALIFORNIA","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES ON A ROAD, PARADISE, CA.","ACCIDENT","SACRAMENTO FSDO","N3170Z","","","PIPER","PA22","No","DESTROYED","PERSONAL","EN ROUTE (ENR)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","02-MAR-26","01-MAR-26","17:42:00Z","LAROSE","LOUISIANA","UNITED STATES","AIRCRAFT CRASHED INTO TREES DUE TO FUEL EXHAUSTION, LAROSE, LA.","ACCIDENT","BATON ROUGE FSDO","N5063N","","","AIR TRACTOR","AT502","No","SUBSTANTIAL","AERIAL APPLICATION","EN ROUTE (ENR)","137","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","02-MAR-26","01-MAR-26","21:45:00Z","OKEECHOBEE","FLORIDA","UNITED STATES","AIRCRAFT VEERED OFF THE RUNWAY DURING TAKEOFF DUE TO A GUST OF WIND, OKEECHOBEE, FL.","ACCIDENT","ORLANDO FSDO","N10310","","","CESSNA","150","No","SUBSTANTIAL","PERSONAL","TAKEOFF (TOF)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","02-MAR-26","28-FEB-26","13:43:00Z","ST GEORGE","UTAH","UNITED STATES","AIRCRAFT ROLLED INVERTED DURING DETACHMENT FROM A FORMATION FLIGHT OF 5 AND IMPACTED THE GROUND, ST GEORGE, UT.","ACCIDENT","SALT LAKE CITY FSDO","N80AR","","","VANS","RV8","No","SUBSTANTIAL","UNKNOWN","MANEUVERING (MNV)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","02-MAR-26","27-FEB-26","16:00:00Z","RICHMOND","VIRGINIA","UNITED STATES","AIRCRAFT DIVERTED TO RIC, LANDED AND FOUND DAMAGE TO THE ELEVATOR, RICHMOND, VA.","INCIDENT","RICHMOND FSDO","N519QS","EJA519","EXEC JET","TEXTRON","680A","No","UNKNOWN","ON DEMAND","EN ROUTE (ENR)","135","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","02-MAR-26","28-FEB-26","00:45:00Z","BRENHAM","TEXAS","UNITED STATES","AIRCRAFT EXPERIENCED MECHANICAL ISSUES AND MADE AN EMERGENCY LANDING IN A FIELD, BRENHAM, TX.","INCIDENT","HOUSTON FSDO","N42TH","","","PIPER","J3C-65","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","02-MAR-26","27-FEB-26","20:15:00Z","BALTIMORE","MARYLAND","UNITED STATES","AIRCRAFT STRUCK A BIRD DAMAGING THE RIGHT WINGTIP, BALTIMORE, MD.","INCIDENT","BALTIMORE FSDO","N45EF","","","CESSNA","172","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
