"UPDATED","ENTRY_DATE","EVENT_LCL_DATE","EVENT_LCL_TIME","LOC_CITY_NAME","LOC_STATE_NAME","LOC_CNTRY_NAME","RMK_TEXT","EVENT_TYPE_DESC","FSDO_DESC","REGIST_NBR","FLT_NBR","ACFT_OPRTR","ACFT_MAKE_NAME","ACFT_MODEL_NAME","ACFT_MISSING_FLAG","ACFT_DMG_DESC","FLT_ACTIVITY","FLT_PHASE","FAR_PART","MAX_INJ_LVL","FATAL_FLAG","FLT_CRW_INJ_NONE","FLT_CRW_INJ_MINOR","FLT_CRW_INJ_SERIOUS","FLT_CRW_INJ_FATAL","FLT_CRW_INJ_UNK","CBN_CRW_INJ_NONE","CBN_CRW_INJ_MINOR","CBN_CRW_INJ_SERIOUS","CBN_CRW_INJ_FATAL","CBN_CRW_INJ_UNK","PAX_INJ_NONE","PAX_INJ_MINOR","PAX_INJ_SERIOUS","PAX_INJ_FATAL","PAX_INJ_UNK","GRND_INJ_NONE","GRND_INJ_MINOR","GRND_INJ_SERIOUS","GRND_INJ_FATAL","GRND_INJ_UNK","Unk inj none","Unk inj minor","Unk inj serious","Unk inj fatal","Unk inj unk"
"No","13-MAY-26","12-MAY-26","23:00:00Z","SCHENECTADY","NEW YORK","UNITED STATES","AIRCRAFT LANDED GEAR UP, SCHENECTADY, NY.","INCIDENT","ALBANY FSDO","N5766Q","","","MOONEY","M20C","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","11-MAY-26","10-MAY-26","18:14:00Z","MARYSVALE","UTAH","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES IN A WOODED AREA AND POST CRASH FIRE, MARYSVALE, UT.","ACCIDENT","SALT LAKE CITY FSDO","N6643A","","","CESSNA","172","No","SUBSTANTIAL","PERSONAL","EN ROUTE (ENR)","91","MINOR","No","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","11-MAY-26","09-MAY-26","18:33:00Z","FRONT ROYAL","VIRGINIA","UNITED STATES","AIRCRAFT CRASHED WHILE ATTEMPTING TO LAND, FRONT ROYAL, VA.","ACCIDENT","WASHINGTON FSDO","N8092S","","","SKY RANGER","1","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","11-MAY-26","09-MAY-26","14:51:00Z","FORT MYERS","FLORIDA","UNITED STATES","AIRCRAFT LANDED AND GEAR COLLAPSED, FORT MYERS, FL.","INCIDENT","TAMPA FSDO","N119RM","HER119","HERA FLIGHT","CESSNA","750","No","UNKNOWN","ON DEMAND","LANDING (LDG)","135","NONE","No","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","11-MAY-26","10-MAY-26","01:00:00Z","KAILUA","HAWAII","UNITED STATES","AIRCRAFT REPORTED AN ENGINE FIRE INDICATOR LIGHT AND MADE A PRECAUTIONARY LANDING, KAILUA, HI.","INCIDENT","HONOLULU FSDO","N170PD","","","ROBINSON","R66","No","NONE","UNKNOWN","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","11-MAY-26","08-MAY-26","18:35:00Z","ROCK HILL","SOUTH CAROLINA","UNITED STATES","AIRCRAFT LOST CONTROL ON LANDING AND VEERED INTO THE GRASS STRIKING A SIGN AND TAXIWAY LIGHTS, ROCK HILL, SC.","INCIDENT","COLUMBIA FSDO","N48KL","","","CIRRUS","SR22","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","11-MAY-26","10-MAY-26","22:00:00Z","RALEIGH-DURHAM","NORTH CAROLINA","UNITED STATES","AIRCRAFT MANEUVERING TO PARK AND STRUCK A HANGAR, RALEIGH-DURHAM, NC.","INCIDENT","GREENSBORO FSDO","N358G","","ATP FLIGHT SCHOOL","PIPER","PA28","No","UNKNOWN","FAR 141 PILOT SCHOOL","MANEUVERING (MNV)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","11-MAY-26","09-MAY-26","00:04:00Z","MULBERRY","FLORIDA","UNITED STATES","AIRCRAFT MADE A FORCED LANDING FOR UNKNOWN REASONS IN A SWAMP, MULBERRY, FL.","INCIDENT","ORLANDO FSDO","N380RW","","","RANS","S9","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","11-MAY-26","08-MAY-26","15:20:00Z","MOSES LAKE","WASHINGTON","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES, DEPLOYED THE CHUTE AND LANDED IN A FIELD, MOSES LAKE, WA.","INCIDENT","SPOKANE FSDO","N444AN","","","CIRRUS","SR22T","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","11-MAY-26","08-MAY-26","17:01:00Z","ANCHORAGE","ALASKA","UNITED STATES","AIRCRAFT TAXIING AND COLLIDED WITH A PARKED TUG WITH RIGHT WING, ANCHORAGE, AK.","ACCIDENT","ANCHORAGE FSDO","N115U","","DESERT AIR","DOUGLAS","DC3","No","SUBSTANTIAL","UNKNOWN","TAXI (TXI)","91","NONE","No","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","11-MAY-26","07-MAY-26","20:43:00Z","DENVER","COLORADO","UNITED STATES","AIRCRAFT WAS TAXIING TO RUNWAY AND WINGTIP STRUCK TROY502 WHO WAS IN THE RUN-UP AREA, DENVER, CO.","INCIDENT","DENVER FSDO","N600SV","","","GULFSTREAM","GVII","No","UNKNOWN","UNKNOWN","TAXI (TXI)","91","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","11-MAY-26","07-MAY-26","20:43:00Z","DENVER","COLORADO","UNITED STATES","AIRCRAFT WAS IN THE RUN-UP AREA AND LEFT WINGTIP WAS STRUCK BY N600SV, DENVER, CO.","INCIDENT","DENVER FSDO","N802MR","","","BOMBARDIER","DHC-8-202","No","UNKNOWN","PUBLIC USE","STANDING (STD)","","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","11-MAY-26","10-MAY-26","22:10:00Z","MONTEREY","CALIFORNIA","UNITED STATES","AIRCRAFT TAXIING ON THE RAMP AND STRUCK N5593C WHICH WAS PARKED AND UNOCCUPIED, MONTEREY, CA.","INCIDENT","SAN JOSE FSDO","N654TC","","","CESSNA","T182","No","UNKNOWN","PERSONAL","TAXI (TXI)","91","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","11-MAY-26","09-MAY-26","17:25:00Z","FORT WORTH","TEXAS","UNITED STATES","AIRCRAFT LANDED HARD BLEW THE NOSE WHEEL TIRE AND INCURRED A PROP STRIKE, FORT WORTH, TX.","INCIDENT","NORTH TEXAS FSDO","N733WG","","","CESSNA","172","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","11-MAY-26","08-MAY-26","12:30:00Z","SOUTH BEND","INDIANA","UNITED STATES","AIRCRAFT STRUCK A BIRD ON TAKEOFF AND HAD ISSUES CLOSING FRONT GEAR DOOR AND RETURNED TO AIRPORT, SOUTH BEND, IN.","INCIDENT","GREATER CHICAGO FSDO","N816SK","SKW3837","SKYWEST AIRLINES","BOMBARDIER","CL-600-2D24","No","MINOR","COMMERCIAL","TAKEOFF (TOF)","121","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","11-MAY-26","08-MAY-26","22:50:00Z","SHREVEPORT","LOUISIANA","UNITED STATES","AIRCRAFT LANDED IN A FIELD DUE TO FUEL SELECTOR BEING INADVERTENTLY TURNED OFF, SHREVEPORT, LA.","INCIDENT","BATON ROUGE FSDO","N2083Z","","","CESSNA","150","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","11-MAY-26","09-MAY-26","16:55:00Z","EAU CLAIRE","WISCONSIN","UNITED STATES","AIRCRAFT INCURRED A PROP STRIKE DUE TO NOSING FORWARD IN THE RUN-UP AREA, EAU CLAIRE, WI.","INCIDENT","MILWAUKEE FSDO","N2263V","","","EXPERIMENTAL","ACRO SPORT","No","MINOR","PERSONAL","STANDING (STD)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","11-MAY-26","10-MAY-26","19:08:00Z","CHICO","CALIFORNIA","UNITED STATES","AIRCRAFT NOSE GEAR COLLAPSED ON LANDING, CHICO, CA.","INCIDENT","SACRAMENTO FSDO","N2406K","","","PIPER","PA38","No","MINOR","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","11-MAY-26","08-MAY-26","20:35:00Z","EVANSVILLE","INDIANA","UNITED STATES","AIRCRAFT STRUCK A BIRD LEAVING A DENT IN THE RIGHT WING, EVANSVILLE, IN.","INCIDENT","INDIANAPOLIS FSDO","N3646W","","","PIPER","PA32","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","11-MAY-26","11-MAY-26","01:20:00Z","ROCK HILL","SOUTH CAROLINA","UNITED STATES","AIRCRAFT LANDED GEAR UP, ROCK HILL, SC.","INCIDENT","COLUMBIA FSDO","N7191P","","","PIPER","PA24","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","11-MAY-26","10-MAY-26","16:36:00Z","COLUMBIA","CALIFORNIA","UNITED STATES","AIRCRAFT LANDED GEAR UP, COLUMBIA, CA.","INCIDENT","FRESNO FSDO","N8642D","","","CESSNA","172RG","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","11-MAY-26","08-MAY-26","17:08:00Z","SANTA FE","NEW MEXICO","UNITED STATES","AIRCRAFT PERFORMING TOUCH AND GO, NOSE GEAR COLLAPSED AND INCURRED A PROP STRIKE, SANTA FE, NM.","INCIDENT","ALBUQUERQUE FSDO","N15475","","","PIPER","PA28","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","11-MAY-26","09-MAY-26","12:05:00Z","DENVER","COLORADO","UNITED STATES","AIRCRAFT STRUCK A BIRD LEAVING SMALL DENTS IN THE WING TIP, DENVER, CO.","INCIDENT","DENVER FSDO","N22816","","CAREER PILOT TRAINING","TEXTRON","172","No","MINOR","FAR 141 PILOT SCHOOL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","11-MAY-26","09-MAY-26","13:05:00Z","PENDER","NEBRASKA","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES AND MADE AN EMERGENCY LANDING IN A FIELD, PENDER, NE.","INCIDENT","LINCOLN FSDO","N79002","","","CESSNA","172","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-APR-26","29-APR-26","22:30:00Z","BENJAMIN","UTAH","UNITED STATES","AIRCRAFT MADE AN EMERGENCY LANDING IN A FIELD DUE TO A ROUGH RUNNING ENGINE, BENJAMIN, UT.","INCIDENT","SALT LAKE CITY FSDO","N57BF","","","DIAMOND","DA20","No","NONE","INSTRUCTION","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-APR-26","25-APR-26","21:30:00Z","SUNRIVER","OREGON","UNITED STATES","AIRCRAFT ON LANDING AND THE NOSE WHEEL COLLAPSED, SUNRIVER, OR.","INCIDENT","PORTLAND FSDO","N332TT","","","CIRRUS","SR22","No","MINOR","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-APR-26","29-APR-26","14:24:00Z","ORLANDO","FLORIDA","UNITED STATES","AIRCRAFT NOSE COWLING SEPARATED AFTER DEPARTURE, ORLANDO, FL.","INCIDENT","ORLANDO FSDO","N725EM","","","LANCAIR","ES","No","UNKNOWN","PERSONAL","TAKEOFF (TOF)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-APR-26","29-APR-26","17:01:00Z","LEHIGHTON","PENNSYLVANIA","UNITED STATES","AIRCRAFT NOSE GEAR COLLAPSED AFTER LANDING, LEHIGHTON, PA.","INCIDENT","ALLENTOWN FSDO","N2214F","","","PIPER","PA32RT","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-APR-26","26-FEB-26","13:00:00Z","DECATUR","ALABAMA","UNITED STATES","AIRCRAFT TAXIING FOR DEPARTURE AND STRUCK THE WING TIP OF N527HV WHICH WAS PARKED ON THE RAMP, DECATUR, AL.","INCIDENT","ALABAMA AND NW FLORIDA FSDO","N8068J","","","PIPER","PA28","No","MINOR","PERSONAL","TAXI (TXI)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-APR-26","29-APR-26","18:50:00Z","MINDEN","NEVADA","UNITED STATES","AIRCRAFT TAXIING AND THE LEFT WING STRUCK THE RIGHT WING OF N45DG, MINDEN, NV.","INCIDENT","RENO FSDO","N8252D","","","PIPER","PA28RT","No","UNKNOWN","PERSONAL","TAXI (TXI)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-APR-26","29-APR-26","18:50:00Z","MINDEN","NEVADA","UNITED STATES","AIRCRAFT RIGHT WING WAS STRUCK BY THE LEFT WING OF N825D, MINDEN, NV.","INCIDENT","RENO FSDO","N45DG","","","GLASER-DIRKS","DG-400","No","UNKNOWN","PERSONAL","TAXI (TXI)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-APR-26","30-APR-26","07:00:00Z","CHAPMANSBORO","TENNESSEE","UNITED STATES","AIRCRAFT PREPARING TO LOAD PATIENT, CREW MEMBER LOST CONTROL OF THE STRETCHER AND ROLLED INTO THE TAIL ROTOR.  PATIENT HAD NOT YET BEEN PLACED ON THE STRETCHER AT THE TIME OF THE INCIDENT, CHAPMANSBORO, TN.","ACCIDENT","NASHVILLE FSDO","N409AE","","AIR EVAC","BELL","206","No","SUBSTANTIAL","AMBULANCE","STANDING (STD)","135","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","04-MAY-26","30-APR-26","22:30:00Z","CHICKASHA","OKLAHOMA","UNITED STATES","AIRCRAFT CONTROL RUDDER BLADE BROKE OFF WHICH CUT OFF THE TAILBOOM AND LANDED IN A PASTURE, CHICKASHA, OK.","ACCIDENT","WILL ROGERS FSDO","N22SP","","","HILLER","UH-12E","No","SUBSTANTIAL","AERIAL APPLICATION","MANEUVERING (MNV)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","04-MAY-26","02-MAY-26","19:36:00Z","LINDEN","NEW JERSEY","UNITED STATES","AIRCRAFT CRASHED INTO A SIGN ON SHORT FINAL, LINDEN, NJ.","ACCIDENT","TETERBORO FSDO","N38PD","","","CESSNA","172","No","UNKNOWN","PERSONAL","APPROACH (APR)","91","SERIOUS","No","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","04-MAY-26","04-MAY-26","02:41:00Z","LANCASTER","OHIO","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES INTO TREES IN BACKYARD OF A RESIDENCE, LANCASTER, OH.","ACCIDENT","COLUMBUS FSDO","N9069X","","","CESSNA","182","No","SUBSTANTIAL","PERSONAL","UNKNOWN (UNK)","91","SERIOUS","No","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"No","04-MAY-26","01-MAY-26","20:04:00Z","BANGOR","MAINE","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES AFTER TAKEOFF, RETURNED TO AIRPORT AND WENT OFF THE END OF THE RUNWAY, BANGOR, ME.","ACCIDENT","PORTLAND FSDO","N18516","","","BEECH","C23","No","SUBSTANTIAL","PERSONAL","TAKEOFF (TOF)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-APR-26","29-APR-26","15:30:00Z","YOUNG","ARIZONA","UNITED STATES","AIRCRAFT LANDING ON A MOUNTAIN TOP AND TAIL ROTOR STRUCK A TREE, YOUNG, AZ.","ACCIDENT","SCOTTSDALE FSDO","N407BB","","","BELL","407","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","04-MAY-26","03-MAY-26","21:18:00Z","DENVER","COLORADO","UNITED STATES","AIRCRAFT ON LANDING AND VEERED OFF RUNWAY STRIKING AN AIRPORT SIGN, DENVER, CO.","INCIDENT","DENVER FSDO","N25CW","","","CESSNA","172","No","MINOR","INSTRUCTION","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","04-MAY-26","02-MAY-26","16:53:00Z","PRINEVILLE","OREGON","UNITED STATES","AIRCRAFT ON LANDING, PILOT REPORTED AIRCRAFT ""DUCKWALKED"" CAUSING RIGHT TIRE TO BLOW AND ROLLED ON ITS LEFT SIDE, PRINEVILLE, OR.","INCIDENT","PORTLAND FSDO","N145W","","","COSMOS","PHASE II","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","04-MAY-26","03-MAY-26","05:31:00Z","CLEMSON","SOUTH CAROLINA","UNITED STATES","AIRCRAFT ATTEMPTED TO ABORT TAKEOFF AND OVERRAN THE END OF THE RUNWAY, CLEMSON, SC.","INCIDENT","COLUMBIA FSDO","N478JW","","","CIRRUS","SR22T","No","UNKNOWN","PERSONAL","TAKEOFF (TOF)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","04-MAY-26","01-MAY-26","03:05:00Z","OKLAHOMA CITY","OKLAHOMA","UNITED STATES","AIRCRAFT STRUCK A BIRD AND POST FLIGHT INSPECTION REVEALED LARGE DENTS ON THE LEADING EDGE OF THE RIGHT WING, OKLAHOMA CITY, OK.","INCIDENT","WILL ROGERS FSDO","N501SY","SKW4928","SKYWEST","YABORA INDUSTRIA AERONAUTICA","ERJ 170-200 LR","No","UNKNOWN","COMMERCIAL","EN ROUTE (ENR)","121","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","04-MAY-26","02-MAY-26","20:02:00Z","DULUTH","MINNESOTA","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES AND MADE A FORCED LANDING ON A HIGHWAY, DULUTH. MN.","INCIDENT","MINNEAPOLIS FSDO","N586ES","","","GLASAIR","GLASAIR","No","NONE","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","04-MAY-26","01-MAY-26","16:30:00Z","FAUQUIER","VIRGINIA","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES AND LANDED IN A FIELD, FAUQUIER, VA.","INCIDENT","RICHMOND FSDO","N602RH","","","AIR TRACTOR","AT602","No","UNKNOWN","AERIAL APPLICATION","MANEUVERING (MNV)","137","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
