"UPDATED","ENTRY_DATE","EVENT_LCL_DATE","EVENT_LCL_TIME","LOC_CITY_NAME","LOC_STATE_NAME","LOC_CNTRY_NAME","RMK_TEXT","EVENT_TYPE_DESC","FSDO_DESC","REGIST_NBR","FLT_NBR","ACFT_OPRTR","ACFT_MAKE_NAME","ACFT_MODEL_NAME","ACFT_MISSING_FLAG","ACFT_DMG_DESC","FLT_ACTIVITY","FLT_PHASE","FAR_PART","MAX_INJ_LVL","FATAL_FLAG","FLT_CRW_INJ_NONE","FLT_CRW_INJ_MINOR","FLT_CRW_INJ_SERIOUS","FLT_CRW_INJ_FATAL","FLT_CRW_INJ_UNK","CBN_CRW_INJ_NONE","CBN_CRW_INJ_MINOR","CBN_CRW_INJ_SERIOUS","CBN_CRW_INJ_FATAL","CBN_CRW_INJ_UNK","PAX_INJ_NONE","PAX_INJ_MINOR","PAX_INJ_SERIOUS","PAX_INJ_FATAL","PAX_INJ_UNK","GRND_INJ_NONE","GRND_INJ_MINOR","GRND_INJ_SERIOUS","GRND_INJ_FATAL","GRND_INJ_UNK","Unk inj none","Unk inj minor","Unk inj serious","Unk inj fatal","Unk inj unk"
"No","10-JUL-26","09-JUL-26","15:43:00Z","GREEN COVE SPRINGS","FLORIDA","UNITED STATES","AIRCRAFT CRASHED FOR UNKNOWN REASONS AND CAME TO REST INVERTED, GREEN COVE SPRINGS, FL.","INCIDENT","ORLANDO FSDO","N21JB","","","EXPERIMENTAL","STS PLYMATE SA-11-A","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","UNKNOWN","No","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","10-JUL-26","09-JUL-26","23:52:00Z","UTICA","MINNESOTA","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES AFTER MAKING A FORCED LANDING ON A ROAD GOING ACROSS A DRIVWAY AND CAME TO REST AGAINST A TREE, UTICA, MN.","INCIDENT","MINNEAPOLIS FSDO","N141CG","","","GLASAIR","1-RG","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","MINOR","No","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","10-JUL-26","10-JUL-26","05:35:00Z","ANCHORAGE","ALASKA","UNITED STATES","AIRCRAFT GEAR COLLAPSED ON LANDING, ANCHORAGAE, AK.","INCIDENT","ANCHORAGE FSDO","N441SK","","","CESSNA","441","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","10-JUL-26","09-JUL-26","18:20:00Z","ST PETERSBURG","FLORIDA","UNITED STATES","AIRCRAFT LANDED GEAR UP, ST PETERSBURG, FL.","INCIDENT","TAMPA FSDO","N444DP","","","PIPER","PA28R","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","10-JUL-26","10-JUL-26","05:03:00Z","SAN BERNARDINO","CALIFORNIA","UNITED STATES","AIRCRAFT LANDED GEAR UP, SAN BERNARDINO, CA.","INCIDENT","RIVERSIDE FSDO","N532TA","","","COSTRUZIONI AERONAUTICHE","P2006T","No","MINOR","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","14-JUL-26","13-JUL-26","13:29:00Z","METTER","GEORGIA","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES AND POST-CRASH FIRE, METTER, GA.","ACCIDENT","ATLANTA FSDO","N55FD","","","BEECH","95-B55","No","DESTROYED","PERSONAL","TAKEOFF (TOF)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","14-JUL-26","11-JUL-26","01:00:00Z","KAHILTNA GLACIER","ALASKA","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES, KAHILTNA GLACIER, AK.","ACCIDENT","ANCHORAGE FSDO","N11647","","","BELLANCA","7GCBC","No","SUBSTANTIAL","PERSONAL","UNKNOWN (UNK)","91","SERIOUS","No","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","14-JUL-26","13-JUL-26","14:08:00Z","LARKSPUR","COLORADO","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES, LARKSPUR, CO.","ACCIDENT","DENVER FSDO","N665TE","","","TAG AVIATION","SCHMIDT TITANIUM","No","UNKNOWN","PERSONAL","UNKNOWN (UNK)","91","SERIOUS","No","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","14-JUL-26","13-JUL-26","16:45:00Z","WHITING","KANSAS","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES IN A FIELD AND POST-CRASH FIRE, WHITING, KS.","ACCIDENT","WICHITA FSDO","N808HB","","","AIR TRACTOR","AT802","No","SUBSTANTIAL","AERIAL APPLICATION","UNKNOWN (UNK)","137","MINOR","No","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","06-JUL-26","05-JUL-26","17:43:00Z","COLORADO SPRINGS","COLORADO","UNITED STATES","AIRCRAFT LOST CONTROL ON LANDING AND STRUCK A SIGN, COLORADO SPRINGS, CO.","INCIDENT","DENVER FSDO","N452VC","","","ZENITH AIRCRAFT","ZODIAC 650B","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","14-JUL-26","13-JUL-26","23:31:00Z","SAN DIEGO","CALIFORNIA","UNITED STATES","AIRCRAFT TAXIING AFTER LANDING, THE LEAD AIRCRAFT ON A FLIGHT OF TWO HIT THEIR BRAKES RESULTING IN THE TRAIL AIRCRAFT TO BRAKE AND BOTH NOSED OVER, SAN DIEGO, CA.","INCIDENT","SAN DIEGO FSDO","N101GL","","","GREAT LAKES","2T-1A-2","No","MINOR","PERSONAL","TAXI (TXI)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","14-JUL-26","13-JUL-26","18:06:00Z","MARYSVILLE","INDIANA","UNITED STATES","AIRCRAFT MADE AN EMERGENCY LANDING IN A FIELD, MARYSVILLE, IN.","INCIDENT","INDIANAPOLIS FSDO","N5338Q","","","CESSNA","150","No","UNKNOWN","INSTRUCTION","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","06-JUL-26","05-JUL-26","17:34:00Z","LAKE ELSINORE","CALIFORNIA","UNITED STATES","AIRCRAFT ON LANDING STRUCK A BYSTANDER ON THE GROUND, LAKE ELSINORE, CA.","ACCIDENT","RIVERSIDE FSDO","N5790S","","","SCHWEIZER","SGS 2-33A","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","SERIOUS","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"No","06-JUL-26","02-JUL-26","23:30:00Z","TRUCKEE","CALIFORNIA","UNITED STATES","AIRCRAFT EXPERIENCED WIND GUST ON LANDING AND STRUCK RUNWAY LIGHTS, TRUCKEE, CA.","ACCIDENT","RENO FSDO","N7531","","","SCHWEIZER","SGS 2-32","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","06-JUL-26","03-JUL-26","17:10:00Z","SPRINGTOWN","TEXAS","UNITED STATES","AIRCRAFT CLIPPED A TREE ON LANDING AND CRASHED IN A FIELD, SPRINGTOWN, TX.","ACCIDENT","NORTH TEXAS FSDO","N7985A","","","BELL","47G","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","MINOR","No","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","06-JUL-26","06-JUL-26","00:00:00Z","HICKMAN","KENTUCKY","UNITED STATES","AIRCRAFT CRASHED WHILE PRACTICING TOUCH AND GOS, STRUCK CROPS NEAR THE RUNWAY AND FLIPPED OVER, HICKMAN, KY.","INCIDENT","LOUISVILLE FSDO","N9103E","","","MAULE","M5","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","UNKNOWN","No","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","13-JUL-26","11-JUL-26","16:23:00Z","POUGHKEEPSIE","NEW YORK","UNITED STATES","AIRCRAFT LANDED AND GEAR COLLAPSED, POUGHKEEPSIE, NY.","INCIDENT","TETERBORO FSDO","N5689P","","","PIPER","PA24","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","14-JUL-26","13-JUL-26","20:49:00Z","BOSTON","MASSACHUSETTS","UNITED STATES","AIRCRAFT STRUCK A BIRD ON LANDING AND POST FLIGHT INSPECTION REVEALED A DENT IN THE LEFT WING, BOSTON, MA.","INCIDENT","BOSTON FSDO","N17597","UAL8123","UNITED AIRLINES","BOEING","737","No","UNKNOWN","COMMERCIAL","LANDING (LDG)","121","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","06-JUL-26","05-JUL-26","15:14:00Z","ODESSA","TEXAS","UNITED STATES","AIRCRAFT CRASHED JUST AFTER TAKEOFF DUE TO ENGINE ISSUES, ODESSA, TX.","ACCIDENT","LUBBOCK FSDO","N45889","","","SWENSON","CASSUTT IIM","No","SUBSTANTIAL","PERSONAL","TAKEOFF (TOF)","91","SERIOUS","No","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","06-JUL-26","04-JUL-26","15:55:00Z","SPIRIT LAKE","IOWA","UNITED STATES","AIRCRAFT MADE AN EMERGENCY LANDING IN A FIELD AFTER A PIECE OF THE TOW BAR SWUNG UP AND STRUCK THE PROP AND THE LEFT FLOAT COLLAPSED ON LANDING, SPIRIT LAKE, IA.","INCIDENT","DES MOINES FSDO","N80JA","","","CUBCRAFTERS","CC19-215","No","MINOR","PERSONAL","INITIAL CLIMB (ICL)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","06-JUL-26","05-JUL-26","14:29:00Z","NEW YORK","NEW YORK","UNITED STATES","AIRCRAFT STRUCK A BIRD ON LANDING DAMAGING THE NOSE, NEW YORK, NY.","INCIDENT","FARMINGDALE FSDO","N238JQ","RPA5711","REPUBLIC AIRWAYS","EMBRAER","ERJ 170-200 LR","No","MINOR","COMMERCIAL","LANDING (LDG)","121","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","06-JUL-26","05-JUL-26","13:09:00Z","NEW YORK","NEW YORK","UNITED STATES","AIRCRAFT LANDED HARD ON THE EAST RIVER, NEW YORK, NY.","ACCIDENT","FARMINGDALE FSDO","N726SH","","","KODIAK AIRCRAFT","100","No","SUBSTANTIAL","SIGHT SEEING","LANDING (LDG)","135","NONE","No","1","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","06-JUL-26","03-JUL-26","17:37:00Z","PISCATAQUIS","MAINE","UNITED STATES","AIRCRAFT ON DEPARTURE FROM DEBSCONEAG LAKE AND FLIPPED OVER, PISCATAQUIS, ME.","ACCIDENT","PORTLAND ME FSDO","N2020M","","","PIPER","J3C-65","No","SUBSTANTIAL","PERSONAL","TAKEOFF (TOF)","91","UNKNOWN","No","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"No","06-JUL-26","06-JUL-26","01:07:00Z","FALLS CITY","NEBRASKA","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES AND LANDED ON A ROAD, FALLS CITY, NE.","INCIDENT","LINCOLN FSDO","N2362X","","","CESSNA","182","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","06-JUL-26","03-JUL-26","20:40:00Z","EVERETT","WASHINGTON","UNITED STATES","AIRCRAFT LANDED GEAR UP, EVERETT, WA.","INCIDENT","SEATTLE FSDO","N2821K","","","CESSNA","180","No","MINOR","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","06-JUL-26","04-JUL-26","19:06:00Z","MCKINNEY","TEXAS","UNITED STATES","AIRCRAFT ATTEMPTING A DELIVERY FOR WALMART, LOST A PROP FOR UNKNOWN REASONS, MCKINNEY, TX.","INCIDENT","NORTH TEXAS FSDO","N3964G","","","ZIPLINE INTERNATIONAL","P2 ZIP","No","UNKNOWN","CARGO","EN ROUTE (ENR)","","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","06-JUL-26","01-JUL-26","18:45:00Z","HOUSTON","TEXAS","UNITED STATES","AIRCRAFT VEERED OFF RUNWAY DURING LANDING, HOUSTON, TX.","INCIDENT","HOUSTON FSDO","N6916N","","","MOONEY","M20G","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","06-JUL-26","03-JUL-26","17:22:00Z","MARYSVILLE","CALIFORNIA","UNITED STATES","AIRCRAFT ON A  TOUCH AND GO, VEERED OFF RUNWAY AND NOSE GEAR COLLAPSED, MARYSVILLE, CA.","INCIDENT","SACRAMENTO FSDO","N6974W","","","PIPER","PA28","No","UNKNOWN","INSTRUCTION","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","06-JUL-26","05-JUL-26","19:58:00Z","PINE RIVER","MINNESOTA","UNITED STATES","AIRCRAFT LANDED GEAR UP, PINE RIVER, MN.","INCIDENT","MINNEAPOLIS FSDO","N7213M","","","BEECH","A36","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","06-JUL-26","02-JUL-26","20:11:00Z","LA GRANGE","TEXAS","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES AND LANDED ON A HIGHWAY, LA GRANGE, TX.","INCIDENT","HOUSTON FSDO","N8396D","","","BEECH","J35","No","MINOR","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","13-JUL-26","10-JUL-26","16:45:00Z","FRANKLIN","VIRGINIA","UNITED STATES","AIRCRAFT GROUND LOOPED ON LANDING, FRANKLIN, VA.","INCIDENT","RICHMOND FSDO","N67BF","","","AMERICAN CHAMPION","7GCAA","No","MINOR","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","06-JUL-26","06-JUL-26","00:03:00Z","SPRINGFIELD","OHIO","UNITED STATES","AIRCRAFT LANDED IN A FIELD DUE TO THROTTLE ISSUES, SPRINGFIELD, OH.","INCIDENT","CINCINNATI FSDO","N83239","","","AERONCA","7AC","No","NONE","PERSONAL","UNKNOWN (UNK)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","13-JUL-26","12-JUL-26","17:13:00Z","CHINO","CALIFORNIA","UNITED STATES","AIRCRAFT NOSE GEAR COLLAPSED ON LANDING, CHINO, CA.","INCIDENT","RIVERSIDE FSDO","N826CM","","","CESSNA","421","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","13-JUL-26","10-JUL-26","20:15:00Z","HARTWELL","GEORGIA","UNITED STATES","AIRCRAFT CRASHED AFTER TAKE OFF INTO TREES, HARTWELL, GA.","INCIDENT","ATLANTA FSDO","N1838C","","","CESSNA","170","No","UNKNOWN","PERSONAL","TAKEOFF (TOF)","91","MINOR","No","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","13-JUL-26","10-JUL-26","05:23:00Z","WATERLOO","ILLINOIS","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES INTO A TREE, WATERLOO, IL.","ACCIDENT","ST LOUIS FSDO","N202DK","","","BEECH","95-B55","No","DESTROYED","PERSONAL","EN ROUTE (ENR)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"No","13-JUL-26","12-JUL-26","22:04:00Z","PISECO","NEW YORK","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES AND POST-CRASH FIRE, PISECO, NY.","ACCIDENT","ALBANY FSDO","N43TB","","","CESSNA","182","No","DESTROYED","PERSONAL","UNKNOWN (UNK)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","13-JUL-26","10-JUL-26","09:33:00Z","HUNTERSVILLE","WEST VIRGINIA","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES AND POST-CRASH FIRE, HUNTERSVILLE, WV.","ACCIDENT","CHARLESTON FSDO","N93RT","","","SIKORSKY","S-76D","No","DESTROYED","PERSONAL","EN ROUTE (ENR)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","13-JUL-26","12-JUL-26","21:47:00Z","GUNNISON","COLORADO","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES BECOMING INVERTED IN SILVER JACK RESERVOIR, GUNNISON, CO.","ACCIDENT","DENVER FSDO","N40HX","","","KAMAN AEROSPACE","K-1200","No","UNKNOWN","FIREFIGHTING","UNKNOWN (UNK)","133","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","13-JUL-26","10-JUL-26","22:41:00Z","MESA COUNTY","COLORADO","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES, MESA COUNTY, CO.","INCIDENT","SALT LAKE CITY FSDO","N812MM","","","VANS","RV12","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","UNKNOWN","No","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"No","13-JUL-26","12-JUL-26","16:28:00Z","ST PETERSBURG","FLORIDA","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES AND MADE AN EMERGENCY LANDING ON A BEACH, ST PETERSBURG, FL.","INCIDENT","TAMPA FSDO","N7799M","","","MOONEY","M20F","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","13-JUL-26","12-JUL-26","17:18:00Z","GLENDALE","ARIZONA","UNITED STATES","AIRCRAFT LANDED HARD AND GEAR COLLAPSED, GLENDALE, AZ.","ACCIDENT","SCOTTSDALE FSDO","N126GX","","","REMOS AIRCRAFT","GX","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","13-JUL-26","11-JUL-26","14:00:00Z","OVERGAARD","ARIZONA","UNITED STATES","AIRCRAFT LANDED GEAR UP, OVERGAARD, AZ.","INCIDENT","SCOTTSDALE FSDO","N236LL","","","LANCAIR","LEGACY","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","13-JUL-26","10-JUL-26","05:35:00Z","ANCHORAGE","ALASKA","UNITED STATES","AIRCRAFT GEAR COLLAPSED ON LANDING, ANCHORAGE, AK.","ACCIDENT","ANCHORAGE FSDO","N441SK","SVX44","","CESSNA","441","No","SUBSTANTIAL","ON DEMAND","LANDING (LDG)","135","NONE","No","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","13-JUL-26","10-JUL-26","13:48:00Z","ORLANDO","FLORIDA","UNITED STATES","AIRCRAFT STRUCK A BIRD, RETURNED TO AIRPORT AND POST FLIGHT INSPECTION REVEALED DAMAGE TO THE LEFT WING, ORLANDO, FL.","INCIDENT","ORLANDO FSDO","N513ND","FLA311","AEROSIM ACADEMY","CESSNA","172","No","UNKNOWN","FAR 141 PILOT SCHOOL","TAKEOFF (TOF)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
