"UPDATED","ENTRY_DATE","EVENT_LCL_DATE","EVENT_LCL_TIME","LOC_CITY_NAME","LOC_STATE_NAME","LOC_CNTRY_NAME","RMK_TEXT","EVENT_TYPE_DESC","FSDO_DESC","REGIST_NBR","FLT_NBR","ACFT_OPRTR","ACFT_MAKE_NAME","ACFT_MODEL_NAME","ACFT_MISSING_FLAG","ACFT_DMG_DESC","FLT_ACTIVITY","FLT_PHASE","FAR_PART","MAX_INJ_LVL","FATAL_FLAG","FLT_CRW_INJ_NONE","FLT_CRW_INJ_MINOR","FLT_CRW_INJ_SERIOUS","FLT_CRW_INJ_FATAL","FLT_CRW_INJ_UNK","CBN_CRW_INJ_NONE","CBN_CRW_INJ_MINOR","CBN_CRW_INJ_SERIOUS","CBN_CRW_INJ_FATAL","CBN_CRW_INJ_UNK","PAX_INJ_NONE","PAX_INJ_MINOR","PAX_INJ_SERIOUS","PAX_INJ_FATAL","PAX_INJ_UNK","GRND_INJ_NONE","GRND_INJ_MINOR","GRND_INJ_SERIOUS","GRND_INJ_FATAL","GRND_INJ_UNK"
"No","05-JAN-26","03-JAN-26","13:35:00Z","MATTOON","ILLINOIS","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES AND LANDED IN A FIELD, MATTOON, IL.","INCIDENT","SPRINGFIELD FSDO","N4729Z","","","PIPER","PA22","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","05-JAN-26","03-JAN-26","17:17:00Z","DENVER","COLORADO","UNITED STATES","AIRCRAFT STRUCK A BIRD ON LANDING AND POST FLIGHT INSPECTION REVEALED DAMAGE TO THE LANDING LIGHT AND WINGTIP, DENVER, CO.","INCIDENT","DENVER FSDO","N6645K","BMJ1694","BEMIDJI AVIATION SERVICES","BEECH","C99","No","UNKNOWN","ON DEMAND","LANDING (LDG)","135","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","05-JAN-26","04-JAN-26","05:41:00Z","SACRAMENTO","CALIFORNIA","UNITED STATES","AIRCRAFT STRUCK A BIRD AND POST FLIGHT INSPECTION REVEALED DAMAGE TO RIGHT FLAP, SACRAMENTO, CA.","INCIDENT","SACRAMENTO FSDO","N17565","UAL2218","UNITED AIRLINES","BOEING","737","No","UNKNOWN","COMMERCIAL","APPROACH (APR)","121","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","09-JAN-26","08-JAN-26","18:47:00Z","SABINE PASS","TEXAS","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES INTO A MARSH, SABINE PASS, TX.","ACCIDENT","HOUSTON FSDO","N5677X","","","BEECH","A36","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","09-JAN-26","08-JAN-26","14:44:00Z","PHILIPPI","WEST VIRGINIA","UNITED STATES","AIRCRAFT LANDED AND WENT OFF THE END OF THE RUNWAY AND IMPACTED A FENCE, PHILIPPI, WV.","INCIDENT","CHARLESTON FSDO","N29UA","","","CIRRUS","SR22","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","MINOR","No","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","09-JAN-26","06-JAN-26","23:00:00Z","GREENBRIER","ARKANSAS","UNITED STATES","AIRCRAFT CRASHED IMMEDIATELY AFTER TAKEOFF, GREENBRIER, AR.","ACCIDENT","LITTLE ROCK FSDO","N194JR","","","QUAD CITY","CHALLENGER II","No","SUBSTANTIAL","PERSONAL","TAKEOFF (TOF)","91","MINOR","No","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","09-JAN-26","08-JAN-26","15:17:00Z","CHICAGO","ILLINOIS","UNITED STATES","AIRCRAFT STRUCK N230TG WHICH WAS PARKED WHILE TAXIING FOR DEPARTURE, CHICAGO, IL.","INCIDENT","GREATER CHICAGO FSDO","N15RK","","","RAYTHEON","HAWKER 800XP","No","MINOR","CORPORATE","TAXI (TXI)","135","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","09-JAN-26","08-JAN-26","16:02:00Z","MIAMI","FLORIDA","UNITED STATES","AIRCRAFT STRUCK A BIRD ON LANDING DAMAGING THE LEFT WING, MIAMI, FL.","INCIDENT","SOUTH FLORIDA FSDO","N749AF","","","PILATUS","PC12","No","UNKNOWN","ON DEMAND","LANDING (LDG)","135","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","09-JAN-26","07-JAN-26","20:00:00Z","SAN MARCOS","TEXAS","UNITED STATES","AIRCRAFT CONDUCTING A SIMULATED ENGINE FAILRUE ON CLIMB OUT, LANDED HARD AND BENT THE NOSE GEAR, SAN MARCOS, TX.","INCIDENT","SAN ANTONIO FSDO","N5136E","","","CESSNA","172","No","MINOR","UNKNOWN","INITIAL CLIMB (ICL)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","09-JAN-26","08-JAN-26","19:41:00Z","BAY CITY","MICHIGAN","UNITED STATES","AIRCRAFT GEAR COLLAPSED ON LANDING, BAY CITY, MI.","INCIDENT","GRAND RAPIDS FSDO","N7085P","","","PIPER","PA24","No","MINOR","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","08-JAN-26","07-JAN-26","21:09:00Z","NEW PORT RICHEY","FLORIDA","UNITED STATES","AIRCRAFT VEERED OFF TAXIWAY INTO A RAVINE, NEW PORT RICHEY, FL.","INCIDENT","TAMPA FSDO","N929XS","","","ARION AIRCRAFT","LIGHTNING XS","No","UNKNOWN","PERSONAL","TAXI (TXI)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","08-JAN-26","31-DEC-25","18:00:00Z","ROGERSBURG","WASHINGTON","UNITED STATES","AIRCRAFT ROTOR BLADE MADE CONTACT WITH A ROCK WHILE CONDUCTING GAME CAPTURE OPERATIONS, ROGERSBURG, WA.","INCIDENT","SPOKANE FSDO","N861MC","","","HUGHES","369","No","MINOR","OTHER","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","08-JAN-26","07-JAN-26","18:04:00Z","RALEIGH-DURHAM","NORTH CAROLINA","UNITED STATES","AIRCRAFT PULLING INTO GATE INGESTED A HOSE INTO THE LEFT ENGINE, RALEIGH-DURHAM, NC.","INCIDENT","GREENSBORO FSDO","N182UW","AAL1897","AMERICAN AIRLINES","AIRBUS","A321","No","UNKNOWN","COMMERCIAL","MANEUVERING (MNV)","121","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","12-JAN-26","10-JAN-26","17:00:00Z","LAVERKIN","UTAH","UNITED STATES","AIRCRAFT MANEUVERING AND EXPERIENCED A DOWN DRAFT AND BECAME STUCK IN POWER LINES, LAVERKIN, UT.","ACCIDENT","SALT LAKE CITY FSDO","N90MN","","","KUBICEK","BB26M","No","SUBSTANTIAL","PERSONAL","MANEUVERING (MNV)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","12-JAN-26","11-JAN-26","11:42:00Z","LOS ANGELES","CALIFORNIA","UNITED STATES","AIRCRAFT HAD LANDED AND STRUCK BOARDING BRIDGE STAIRWELL DAMAGING THE RIGHT WING VERTICAL STRUT, LOS ANGELES, CA.","INCIDENT","LOS ANGELES FSDO","ASA1351","ASA1351","ALASKA AIRLINES","BOEING","737","No","UNKNOWN","COMMERCIAL","TAXI (TXI)","121","NONE","No","0","0","0","0","0","0","0","0","0","0","147","0","0","0","0","0","0","0","0","0"
"No","12-JAN-26","10-JAN-26","22:46:00Z","SEATTLE","WASHINGTON","UNITED STATES","AIRCRAFT STRUCK A BIRD ON LANDING AND POST FLIGHT INSPECTION REVEALED DAMAGE TO THE NOSE CAP, SEATTLE, WA.","INCIDENT","SEATTLE FSDO","N971AK","ASA9578","ALASKA AIRLINES","BOEING","737","No","UNKNOWN","COMMERCIAL","LANDING (LDG)","121","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","12-JAN-26","10-JAN-26","13:34:00Z","ATLANTA","GEORGIA","UNITED STATES","AIRCRAFT WAS STRUCK BY LIGHTNING DAMAGING THE LEFT SIDE DOOR, ATLANTA, GA.","INCIDENT","ATLANTA FSDO","N919AT","DAL2216","DELTA AIRLINES","BOEING","717","No","MINOR","COMMERCIAL","EN ROUTE (ENR)","121","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","12-JAN-26","09-JAN-26","12:48:00Z","EVERETT","WASHINGTON","UNITED STATES","AIRCRAFT LANDED AND STRUCK TAXIWAY LIGHTS, EVERETT, WA.","INCIDENT","SEATTLE FSDO","N249BA","GTI4436","ATLAS AIR","BOEING","DREAMLIFTER","No","NONE","COMMERCIAL","LANDING (LDG)","121","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","12-JAN-26","10-JAN-26","00:48:00Z","PORTLAND","OREGON","UNITED STATES","AIRCRAFT LANDED AND WHILE EXITING WENT INTO THE GRASS INCURRING A PROP STRIKE, PORTLAND, OR.","INCIDENT","PORTLAND FSDO","N206JD","","","CESSNA","P206","No","MINOR","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","12-JAN-26","09-JAN-26","17:34:00Z","PHOENIX","ARIZONA","UNITED STATES","AIRCRAFT CONDUCTING A TOUCH AND GO WENT OFF THE RUNWAY INTO ROCKS, PHOENIX, AZ.","INCIDENT","SCOTTSDALE FSDO","N821PC","","","PIPER","PA18","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","12-JAN-26","09-JAN-26","21:45:00Z","BEAUFORT","SOUTH CAROLINA","UNITED STATES","AIRCRAFT WENT OFF THE END OF THE RUNWAY INTO A MARSHY AREA ON LANDING, BEAUFORT, SC.","INCIDENT","COLUMBIA FSDO","N925VV","","","BEECH","58","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","12-JAN-26","09-JAN-26","16:13:00Z","DALLAS","TEXAS","UNITED STATES","AIRCRAFT LANDED LONG AND CAME TO REST IN A FIELD, DALLAS, TX.","INCIDENT","NORTH TEXAS FSDO","N1369Q","","","CESSNA","172","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","12-JAN-26","10-JAN-26","18:57:00Z","IMPERIAL","CALIFORNIA","UNITED STATES","AIRCRAFT LANDED WITH THE NOSE GEAR UP, IMPERIAL, CA.","INCIDENT","SAN DIEGO FSDO","N1784R","","","CESSNA","R182","No","MINOR","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"No","12-JAN-26","11-JAN-26","00:26:00Z","OKEECHOBEE","FLORIDA","UNITED STATES","AIRCRAFT CRASHED FOR UNKNOWN REASONS IN A WOODED AREA, OKEECHOBEE, FL.","INCIDENT","ORLANDO FSDO","N6516J","","","PIPER","PA28","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","MINOR","No","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"No","12-JAN-26","11-JAN-26","18:10:00Z","QUINCY","ILLINOIS","UNITED STATES","AIRCRAFT EXPERIENCED ELECTRICAL ISSUES, MANUALLY EXTENDED THE GEAR AS A PRECAUTION, GEAR COLLAPSED AND INCURRED PROP STRIKE ON LANDING ROLLOUT, QUINCY, IL.","INCIDENT","SPRINGFIELD FSDO","N8695A","","","BEECH","A35","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","12-JAN-26","11-JAN-26","00:41:00Z","PALO ALTO","CALIFORNIA","UNITED STATES","AIRCRAFT INCURRED A PROP STRIKE ON LANDING, PALO ALTO, CA.","INCIDENT","SAN JOSE FSDO","N28003","","","GULFSTREAM","AA-5B","No","MINOR","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","12-JAN-26","09-JAN-26","20:39:00Z","FORT STEWART","GEORGIA","UNITED STATES","AIRCRAFT CRASHED AFTER DEPARTURE AND CAME TO REST IN BRUSH, FORT STEWART, GA.","INCIDENT","ATLANTA FSDO","N96493","","","CESSNA","172","No","UNKNOWN","PERSONAL","TAKEOFF (TOF)","91","UNKNOWN","No","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","12-JAN-26","09-JAN-26","17:29:00Z","CHANTILLY","VIRGINIA","UNITED STATES","AIRCRAFT EXPERIENCED TURBULENCE DURING INITIAL CLIMB INJURING PASSENGERS, CHANTILLY, VA.","INCIDENT","WASHINGTON FSDO","N21154","UCA4291","COMMUTAIR","EMBRAER","EMB-145XR","No","UNKNOWN","COMMERCIAL","INITIAL CLIMB (ICL)","121","MINOR","No","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"No","12-JAN-26","10-JAN-26","06:20:00Z","PAIPA","BOYACA","COLOMBIA","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES AFTER DEPARTURE, PAIPA, COLOMBIA.","ACCIDENT","MIAMI IFO","N325FA","","","PIPER","PA31","No","DESTROYED","PERSONAL","TAKEOFF (TOF)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0"
"No","12-JAN-26","12-JAN-26","01:06:00Z","ANCHORAGE","ALASKA","UNITED STATES","AIRCRAFT LANDED AND STRUCK A SNOW BANK, ANCHORAGE, AK.","INCIDENT","ANCHORAGE FSDO","N669CW","","","PIPER","PA31","No","UNKNOWN","ON DEMAND","LANDING (LDG)","135","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","13-JAN-26","11-JAN-26","21:16:00Z","DOTSERO","COLORADO","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE FAILURE AND CLIPPED A TREE, DOTSERO, CO.","ACCIDENT","DENVER FSDO","N6725M","","","STINSON","108","No","SUBSTANTIAL","PERSONAL","APPROACH (APR)","91","MINOR","No","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","13-JAN-26","13-JAN-26","22:00:00Z","COLORADO SPRINGS","COLORADO","UNITED STATES","AIRCRAFT ON LANDING AND INCURRED A TAIL STRIKE, COLORADO SPRINGS, CO.","INCIDENT","DENVER FSDO","N423BA","","","LET","L13 AC BLANIK","No","UNKNOWN","INSTRUCTION","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","13-JAN-26","12-JAN-26","18:45:00Z","WACO","TEXAS","UNITED STATES","AIRCRAFT STRUCK A BIRD DAMAGING RIGHT WING LEADING EDGE, WACO, TX.","INCIDENT","NORTH TEXAS FSDO","N9568U","","","GRUMMAN AMERICAN","AA-5A","No","UNKNOWN","PERSONAL","APPROACH (APR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","08-JAN-26","07-JAN-26","15:09:00Z","PRESCOTT","ARIZONA","UNITED STATES","AIRCRAFT CONDUCTING A TOUCH AND GO, LIFTED OFF THE RUNWAY, GEAR WAS RETRACTED AND FELL BACK ONTO THE RUNWAY WITH THE GEAR UP, PRESCOTT, AZ.","INCIDENT","SCOTTSDALE FSDO","N6010E","","","BEECH","K35","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","02-JAN-26","31-DEC-25","22:10:00Z","BURNET","TEXAS","UNITED STATES","AIRCRAFT UNEXPECTEDLY BECAME AIRBORNE DURING START UP AND THE PILOT JUMPED ONTO THE WING AND STRUCK A FENCE, BURNET, TX.","ACCIDENT","SAN ANTONIO FSDO","N559TX","","","NANCHANG","CJ-6A","No","UNKNOWN","PERSONAL","STANDING (STD)","91","SERIOUS","No","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","02-JAN-26","01-JAN-26","17:00:00Z","JAY EM","WYOMING","UNITED STATES","AIRCRAFT LANDING IN A FIELD AND FLIPPED OVER, JAY EM, WY.","ACCIDENT","DENVER FSDO","N56500","","","MAULE","M5","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","02-JAN-26","31-DEC-25","22:10:00Z","CARBONDALE","ILLINOIS","UNITED STATES","AIRCRAFT ENGINE FAILED ON CLIMB OUT FROM A LOW APPROACH AND CRASHED NEAR THE APPROACH END OF THE RUNWAY, CARBONDALE, IL.","INCIDENT","SPRINGFIELD FSDO","N41MS","","","PIPER","PA28","No","UNKNOWN","PERSONAL","APPROACH (APR)","91","MINOR","No","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","02-JAN-26","01-JAN-26","01:48:00Z","RICHMOND","VIRGINIA","UNITED STATES","AIRCRAFT WAS STRUCK ON THE LEFT WING WHILE PARKED ON THE RAMP BY A PASSENGER VEHICLE, PILOTS AND PASSENGERS WERE IN THE PROCESS OF EXITING, RICHMOND, VA.","INCIDENT","RICHMOND FSDO","N254TX","","","EMBRAER","EMB-505","No","UNKNOWN","PERSONAL","STANDING (STD)","91","NONE","No","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
