"UPDATED","ENTRY_DATE","EVENT_LCL_DATE","EVENT_LCL_TIME","LOC_CITY_NAME","LOC_STATE_NAME","LOC_CNTRY_NAME","RMK_TEXT","EVENT_TYPE_DESC","FSDO_DESC","REGIST_NBR","FLT_NBR","ACFT_OPRTR","ACFT_MAKE_NAME","ACFT_MODEL_NAME","ACFT_MISSING_FLAG","ACFT_DMG_DESC","FLT_ACTIVITY","FLT_PHASE","FAR_PART","MAX_INJ_LVL","FATAL_FLAG","FLT_CRW_INJ_NONE","FLT_CRW_INJ_MINOR","FLT_CRW_INJ_SERIOUS","FLT_CRW_INJ_FATAL","FLT_CRW_INJ_UNK","CBN_CRW_INJ_NONE","CBN_CRW_INJ_MINOR","CBN_CRW_INJ_SERIOUS","CBN_CRW_INJ_FATAL","CBN_CRW_INJ_UNK","PAX_INJ_NONE","PAX_INJ_MINOR","PAX_INJ_SERIOUS","PAX_INJ_FATAL","PAX_INJ_UNK","GRND_INJ_NONE","GRND_INJ_MINOR","GRND_INJ_SERIOUS","GRND_INJ_FATAL","GRND_INJ_UNK"
"No","16-JUN-25","14-JUN-25","22:15:00Z","DENALI NATIONAL PARK","ALASKA","UNITED STATES","AIRCRAFT WENT OFF RUNWAY AND FLIPPED OVER, DENALI NATIONAL PARK, AK.","ACCIDENT","ANCHORAGE FSDO","N2101Q","","","STINSON","108","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","MINOR","No","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"No","16-JUN-25","14-JUN-25","00:30:00Z","FAIRBANKS","ALASKA","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES INTO TREES, FAIRBANKS, AK.","ACCIDENT","FAIRBANKS FSDO","N3846M","","","PIPER","PA12","No","SUBSTANTIAL","PERSONAL","UNKNOWN (UNK)","91","SERIOUS","No","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","16-JUN-25","14-JUN-25","20:22:00Z","MODESTO","CALIFORNIA","UNITED STATES","AIRCRAFT LANDED GEAR UP, MODESTO, CA.","ACCIDENT","FRESNO FSDO","N4909T","","","CESSNA","TR182","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","16-JUN-25","15-JUN-25","21:23:00Z","SPOKANE","WASHINGTON","UNITED STATES","AIRCRAFT ON TAKEOFF, DID NOT GET ENOUGH LIFT AND CRASHED AFTER LANDING GEAR STRUCK A WELL HOUSE AND FLIPPED OVER, SPOKANE, WA.","ACCIDENT","SPOKANE FSDO","N6848","","","BOEING","B75N1","No","SUBSTANTIAL","PERSONAL","TAKEOFF (TOF)","91","MINOR","No","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"No","16-JUN-25","04-APR-25","23:13:00Z","VANCOUVER","WASHINGTON","UNITED STATES","AIRCRAFT TOUCHED DOWN, APPLIED BRAKES AND UNRESPONSIVE, STRUCK RUNWAY LIGHTS AND A FENCE, VANCOUVER, WA.","INCIDENT","PORTLAND FSDO","N9404N","","","PIPER","PA28","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","16-JUN-25","13-JUN-25","21:10:00Z","WENATCHEE","WASHINGTON","UNITED STATES","AIRCRAFT ON LANDING, ENCOUNTERED A WIND GUST LIFTING THE LEFT WING, GROUND LOOPED AND RIGHT MAIN GEAR COLLAPSED, WENATCHEE, WA.","ACCIDENT","SPOKANE FSDO","N9550K","","","STINSON","108","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"No","16-JUN-25","15-JUN-25","17:30:00Z","THREE FORKS","MONTANA","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES AFTER TAKEOFF AND LANDED IN A FIELD STRIKING A FENCE, THREE FORKS, MT.","ACCIDENT","HELENA FSDO","N71450","","","CESSNA","182","No","SUBSTANTIAL","SKYDIVING","TAKEOFF (TOF)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"No","16-JUN-25","13-JUN-25","18:15:00Z","HYAMPOM","CALIFORNIA","UNITED STATES","AIRCRAFT CRASHED ON A GRAVEL RIVER BAR, HYAMPOM, CA.","ACCIDENT","SACRAMENTO FSDO","N78720","","","CESSNA","182","No","SUBSTANTIAL","PERSONAL","APPROACH (APR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","16-JUN-25","13-JUN-25","22:15:00Z","NAPLES","FLORIDA","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES AND LANDED IN A FIELD, NAPLES,","INCIDENT","SOUTH FLORIDA FSDO","N28SK","","","PIPER","PA28","No","NONE","PERSONAL","EN ROUTE (ENR)","91","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","16-JUN-25","15-JUN-25","18:46:00Z","EL CAJON","CALIFORNIA","UNITED STATES","AIRCRAFT GEAR COLLAPSED ON LANDING, EL CAJON, CA.","INCIDENT","SAN DIEGO FSDO","N209DB","","","MESSERSCHMITT-BOLKOW-BLOHM","BO 229 MONSUN","No","MINOR","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","16-JUN-25","12-JUN-25","18:30:00Z","OXNARD","CALIFORNIA","UNITED STATES","AIRCRAFT DEPARTED AND SHORTLY AFTER EXPERIENCED AN UNCONTAINED ENGINE FAILURE AND RETURNED TO AIRPORT, OXNARD, CA.","INCIDENT","VAN NUYS FSDO","N405PA","","","EMBRAER","EMB-120ER","No","MINOR","ON DEMAND","TAKEOFF (TOF)","135","NONE","No","2","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0"
"No","16-JUN-25","15-JUN-25","18:15:00Z","OLYMPIA","WASHINGTON","UNITED STATES","AIRCRAFT GEAR COLLAPSED ON LANDING, OLYMPIA, WA.","INCIDENT","SEATTLE FSDO","N666BA","","","RUTAN AIRCRAFT","LONG EZ","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","16-JUN-25","13-JUN-25","17:51:00Z","INTERLACHEN","FLORIDA","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES AND CRASHED, INTERLACHEN, FL.","INCIDENT","ORLANDO FSDO","N783RV","","","VANS","RV7","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","MINOR","No","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","16-JUN-25","13-JUN-25","21:39:00Z","CHARLOTTESVILLE","VIRGINIA","UNITED STATES","AIRCRAFT LANDED AND VEERED OFF RUNWAY INTO THE GRASS AND COULD NOT BE MOVED DUE TO LIGHTNING STRIKES, CHARLOTTESVILLE, VA.","INCIDENT","RICHMOND FSDO","N805UP","WUP805","WHEELS UP PARTNERS","BEECHCRAFT","B300","No","UNKNOWN","ON DEMAND","LANDING (LDG)","135","MINOR","No","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","16-JUN-25","13-JUN-25","21:35:00Z","HOUSTON","TEXAS","UNITED STATES","AIRCRAFT ABORTED TAKEOFF DUE TO A FLAT TIRE AND LEFT MAIN LANDING GEAR FIRE, HOUSTON, TX.","INCIDENT","HOUSTON FSDO","N921RA","","","TEXTRON","C90GTI","No","UNKNOWN","PERSONAL","TAKEOFF (TOF)","91","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","16-JUN-25","14-JUN-25","03:37:00Z","LIVERMORE","CALIFORNIA","UNITED STATES","AIRCRAFT STRUCK A BIRD WHILE PERFORMING TOUCH AND GOS, LIVERMORE, CA.","INCIDENT","OAKLAND FSDO","N1122T","","","TEXTRON","172","No","MINOR","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","16-JUN-25","14-JUN-25","16:43:00Z","TABOR CITY","NORTH CAROLINA","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES IN A WOODED AREA, TABOR CITY, NC.","ACCIDENT","GREENSBORO FSDO","N82UC","","","BEECH","58","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"No","16-JUN-25","15-JUN-25","16:40:00Z","FORT MORGAN","COLORADO","UNITED STATES","AIRCRAFT ENCOUNTERED WINDY CONDITIONS ON LANDING DAMAGING LANDING GEAR, FORT MORGAN, CO.","INCIDENT","DENVER FSDO","N1996C","","","CESSNA","170","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","16-JUN-25","13-JUN-25","14:15:00Z","BATTLE MOUNTAIN","NEVADA","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES AND LANDED IN A FIELD, BATTLE MOUNTAIN, NV.","INCIDENT","RENO FSDO","N2988B","","","EXPERIMENTAL","BUSHWAGON II","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","16-JUN-25","13-JUN-25","17:30:00Z","BECKLEY","WEST VIRGINIA","UNITED STATES","AIRCRAFT LANDED AND NOSED OVER, BECKLEY, WV.","INCIDENT","CHARLESTON FSDO","N5239D","","","CESSNA","180","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","16-JUN-25","15-JUN-25","19:10:00Z","SPOKANE","WASHINGTON","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES AND LANDED IN A FIELD, SPOKANE, WA.","INCIDENT","SPOKANE FSDO","N16591","","","WACO","EQC-6","No","UNKNOWN","PERSONAL","APPROACH (APR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"Yes","16-JUN-25","15-JUN-25","21:40:00Z","OAKLAND","CALIFORNIA","UNITED STATES","AIRCRAFT STRUCK A BIRD ON DEPARTURE LEAVING A DENT IN WING, OAKLAND, CA.","INCIDENT","OAKLAND FSDO","N68459","","","CESSNA","152","No","MINOR","PERSONAL","TAKEOFF (TOF)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","09-JUN-25","07-JUN-25","20:00:00Z","HAYWARD","CALIFORNIA","UNITED STATES","AIRCRAFT DEPARTED, EXPERIENCED ENGINE ISSUES AT 30 FEET AGL, MADE RIGHT 180 AND CRASHED ON THE RUNWAY, HAYWARD, CA.","ACCIDENT","OAKLAND FSDO","N150YK","","","YAKOVLEV","YAK50","No","SUBSTANTIAL","PERSONAL","TAKEOFF (TOF)","91","MINOR","No","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","09-JUN-25","08-JUN-25","14:44:00Z","TULLAHOMA","TENNESSEE","UNITED STATES","AIRCRAFT DEPARTED RUNWAY AND CRASHED UNDER UNKNOWN CIRCUMSTANCES, TULLAHOMA, TN.","ACCIDENT","NASHVILLE FSDO","N166DH","","","DEHAVILLAND","DHC-6","No","UNKNOWN","SKYDIVING","TAKEOFF (TOF)","91","SERIOUS","No","0","1","0","0","0","0","0","0","0","0","0","18","2","0","0","0","0","0","0","0"
"No","09-JUN-25","06-JUN-25","15:59:00Z","BEECHER","WISCONSIN","UNITED STATES","AIRCRAFT MADE A ROUGH LANDING AND BECAME INVERTED, BEECHER, WI.","ACCIDENT","MILWAUKEE FSDO","N499CT","","","FLIGHT DESIGN GMBH","CTSW","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","09-JUN-25","08-JUN-25","00:20:00Z","MOJAVE","CALIFORNIA","UNITED STATES","AIRCRAFT LANDED WITH A CROSSWIND, LOST DIRECTIONAL CONTROL VEERING OFF RUNWAY INTO A FIELD STRIKING A SIGN, MOJAVE, CA.","ACCIDENT","LAS VEGAS FSDO","N724SC","","","CZECH SPORT AIRCRAFT","SPORT CRUISER","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","09-JUN-25","09-MAR-25","15:30:00Z","BROOKSVILLE","FLORIDA","UNITED STATES","AIRCRAFT LANDED HARD, BROOKSVILLE, FL.","ACCIDENT","TAMPA FSDO","N740SP","","","CESSNA","172","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","09-JUN-25","07-JUN-25","17:00:00Z","HEBRON","OHIO","UNITED STATES","AIRCRAFT CRASHED DURING TAKEOFF, HEBRON, OH.","ACCIDENT","COLUMBUS FSDO","N6804B","","","PIPER","PA22","No","SUBSTANTIAL","PERSONAL","TAKEOFF (TOF)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","09-JUN-25","05-JUN-25","23:35:00Z","JONESBORO","ARKANSAS","UNITED STATES","AIRCRAFT LOST CONTROL DURING TAKEOFF DUE TO WIND GUST, JONESBORO, AR.","ACCIDENT","LITTLE ROCK FSDO","N45113","","","AIR TRACTOR","AT502","No","SUBSTANTIAL","AERIAL APPLICATION","TAKEOFF (TOF)","137","MINOR","No","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","09-JUN-25","07-JUN-25","18:55:00Z","CRYSTAL RIVER","FLORIDA","UNITED STATES","AIRCRAFT LANDED HARD SHORT OF THE RUNWAY AND GEAR COLLAPSED, CRYSTAL RIVER, FL.","INCIDENT","TAMPA FSDO","N67000","","","BEECH","76","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","09-JUN-25","07-JUN-25","16:50:00Z","HINCKLEY","ILLINOIS","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES, HINCKLEY, IL.","ACCIDENT","GREATER CHICAGO FSDO","N1846E","","","AERONCA","7AC","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"No","09-JUN-25","06-JUN-25","23:18:00Z","ALTHEIMER","ARKANSAS","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES, ALTHEIMER, AR.","ACCIDENT","LITTLE ROCK FSDO","N9185F","","","AIR TRACTOR","AT502","No","UNKNOWN","AERIAL APPLICATION","TAKEOFF (TOF)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","09-JUN-25","08-JUN-25","14:40:00Z","PHILADELPHIA","PENNSYLVANIA","UNITED STATES","AIRCRAFT ENCOUNTERED SEVERE TURBULENCE INJURING A FLIGHT ATTENDANT, PHILADELPHIA, PA.","INCIDENT","PHILADELPHIA FSDO","N7430US","AAL2561","AMERICAN AIRLINES","AIRBUS","A319","No","NONE","COMMERCIAL","EN ROUTE (ENR)","121","MINOR","No","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","09-JUN-25","06-JUN-25","22:18:00Z","MEMPHIS","TENNESSEE","UNITED STATES","AIRCRAFT ENCOUNTERED SEVERE TURBULENCE INJURING TWO FLIGHT ATTENDANTS, MEMPHIS, TN.","INCIDENT","MEMPHIS FSDO","N793AN","","","BOEING","777","No","NONE","COMMERCIAL","EN ROUTE (ENR)","121","MINOR","No","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","09-JUN-25","07-JUN-25","16:40:00Z","DAYTONA BEACH","FLORIDA","UNITED STATES","AIRCRAFT STRUCK A BIRD WHILE IN THE PRACTICE AREA, DAYTONA BEACH, FL.","INCIDENT","ORLANDO FSDO","N824ER","ERU824","EMBRY RIDDLE AERONAUTICAL UNIVERSITY","TEXTRON","172","No","UNKNOWN","FAR 141 PILOT SCHOOL","UNKNOWN (UNK)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","09-JUN-25","07-JUN-25","20:28:00Z","PAWHUSKA","OKLAHOMA","UNITED STATES","AIRCRAFT LANDED GEAR UP, PAWHUSKA, OK.","INCIDENT","WILL ROGERS FSDO","N25DB","","","LANCAIR","235","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","09-JUN-25","08-JUN-25","03:45:00Z","ANCHORAGE","ALASKA","UNITED STATES","AIRCRAFT ON LANDING, RIGHT BRAKE FAILED, WENT INTO THE GRASS AND THE RIGHT WING STRUCK THE GROUND, ANCHORAGE, AK.","INCIDENT","ANCHORAGE FSDO","N73DA","","","CESSNA","185","No","MINOR","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","12-JUN-25","09-JUN-25","15:19:00Z","SAVANNAH","GEORGIA","UNITED STATES","AIRCRAFT JET BLAST INJURED TWO PERSONS WORKING ON THE RUNWAY END IDENTIFIER LIGHT SYSTEM, SAVANNAH, GA.","INCIDENT","ATLANTA FSDO","N959JB","JBU650","JET BLUE AIRLINES","AIRBUS","A321","No","NONE","COMMERCIAL","TAKEOFF (TOF)","91","MINOR","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"No","13-JUN-25","12-JUN-25","15:44:00Z","MERIDIAN","MISSISSIPPI","UNITED STATES","AIRCRAFT LANDED AND NOSE GEAR COLLAPSED, MERIDIAN, MS.","INCIDENT","JACKSON FSDO","N210TY","","","CESSNA","P210","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","10-JUN-25","09-JUN-25","20:05:00Z","MARANA","ARIZONA","UNITED STATES","AIRCRAFT LANDED HARD, MARANA, AZ.","INCIDENT","SCOTTSDALE FSDO","N142AL","","","ARION AIRCRAFT","LIGHTNING","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","10-JUN-25","09-JUN-25","17:50:00Z","ORANGEBURG","SOUTH CAROLINA","UNITED STATES","AIRCRAFT VEERED OFF RUNWAY DURING DEPARTURE DAMAGING RIGHT MAIN AND NOSE WHEEL, ORANGEBURG, SC.","INCIDENT","COLUMBIA FSDO","N408RF","","","CIRRUS","SR22","No","UNKNOWN","PERSONAL","TAKEOFF (TOF)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","10-JUN-25","09-JUN-25","23:47:00Z","CHARLOTTE","NORTH CAROLINA","UNITED STATES","AIRCRAFT EXPERIENCED A TAIL STRIKE ON LANDING DAMAGING THE STRIKE PLATE, CHARLOTTE, NC.","INCIDENT","CHARLOTTE FSDO","N167AN","AAL1894","AMERICAN AIRLINES","AIRBUS","A321","No","UNKNOWN","COMMERCIAL","LANDING (LDG)","121","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","10-JUN-25","10-JUN-25","00:55:00Z","DENVER","COLORADO","UNITED STATES","AIRCRAFT LANDED, EXPERIENCED SMOKING BRAKES AND ARFF EXTINGUISHED FLAMES ON RIGHT MAIN GEAR, DENVER, CO.","INCIDENT","DENVER FSDO","N61898","UAL2171","UNITED AIRLINES","BOEING","B737","No","UNKNOWN","COMMERCIAL","LANDING (LDG)","121","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","17-JUN-25","15-JUN-25","16:00:00Z","PROVINCETOWN","MASSACHUSETTS","UNITED STATES","AIRCRAFT TAXIING FROM THE FBO AND STRUCK N267CA WHICH WAS PARKED, PROVINCETOWN, MA.","INCIDENT","BOSTON FSDO","N969CA","","CAPE AIR","COSTRUZIONI AERONAUTICHE TECNA","P2012 TRAVELLER","No","UNKNOWN","ON DEMAND","TAXI (TXI)","135","NONE","No","1","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0"
"No","17-JUN-25","17-JUN-25","03:15:00Z","DENVER","COLORADO","UNITED STATES","AIRCRAFT STRUCK A BIRD ON LANDING DAMAGING THE LEFT WING TIP, DENVER, CO.","INCIDENT","DENVER FSDO","N224VS","","","TEXTRON","172","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Yes","10-JUN-25","09-JUN-25","22:10:00Z","JACKSON","MISSISSIPPI","UNITED STATES","AIRCRAFT LANDED IN A FIELD DUE TO A VIBRATION ISSUE, JACKSON, MS.","INCIDENT","JACKSON FSDO","N836CS","","AIRCARE 3","EUROCOPTER","EC135","No","NONE","AMBULANCE","EN ROUTE (ENR)","135","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
